GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
20900078,1610612749,Bucks,MIL,Milwaukee,240:00,0.756,0.244,0.621,0.207,0.241,0.069,0.138,0.149,0.414,0.519,0.481,0.857,0.143,0.588,0.412
20900078,1610612750,Timberwolves,MIN,Minnesota,240:00,0.811,0.189,0.694,0.389,0.167,0.125,0.139,0.222,0.306,0.28,0.72,1.0,0.0,0.379,0.621
20900079,1610612740,Hornets,NOH,New Orleans,240:00,0.733,0.267,0.667,0.2,0.2,0.078,0.133,0.078,0.467,0.6,0.4,1.0,0.0,0.667,0.333
20900079,1610612761,Raptors,TOR,Toronto,240:00,0.623,0.377,0.467,0.131,0.393,0.056,0.14,0.252,0.336,0.52,0.48,0.714,0.286,0.59,0.41
20900080,1610612739,Cavaliers,CLE,Cleveland,240:00,0.761,0.239,0.62,0.32,0.21,0.04,0.17,0.12,0.3,0.516,0.484,0.714,0.286,0.553,0.447
20900080,1610612752,Knicks,NYK,New York,240:00,0.654,0.346,0.615,0.396,0.264,0.066,0.121,0.231,0.22,0.5,0.5,0.75,0.25,0.556,0.444
20900081,1610612745,Rockets,HOU,Houston,240:00,0.795,0.205,0.686,0.171,0.171,0.21,0.143,0.171,0.514,0.583,0.417,0.833,0.167,0.619,0.381
20900081,1610612760,Thunder,OKC,Oklahoma City,240:00,0.913,0.087,0.809,0.34,0.064,0.106,0.128,0.223,0.468,0.368,0.632,0.5,0.5,0.375,0.625
20900082,1610612744,Warriors,GSW,Golden State,240:00,0.738,0.262,0.489,0.133,0.233,0.256,0.278,0.244,0.356,0.545,0.455,0.857,0.143,0.621,0.379
20900082,1610612746,Clippers,LAC,Los Angeles,240:00,0.829,0.171,0.644,0.22,0.153,0.186,0.203,0.161,0.424,0.632,0.368,0.667,0.333,0.636,0.364
20900083,1610612747,Lakers,LAL,Los Angeles,240:00,0.821,0.179,0.684,0.228,0.237,0.07,0.079,0.132,0.456,0.667,0.333,1.0,0.0,0.729,0.271
20900083,1610612763,Grizzlies,MEM,Memphis,240:00,0.911,0.089,0.653,0.224,0.122,0.02,0.224,0.082,0.429,0.344,0.656,0.5,0.5,0.361,0.639
20900084,1610612757,Trail Blazers,POR,Portland,240:00,0.77,0.23,0.563,0.188,0.156,0.125,0.281,0.135,0.375,0.259,0.741,0.8,0.2,0.344,0.656
20900084,1610612759,Spurs,SAS,San Antonio,240:00,0.734,0.266,0.619,0.214,0.143,0.024,0.238,0.143,0.405,0.5,0.5,0.75,0.25,0.533,0.467
20900085,1610612737,Hawks,ATL,Atlanta,240:00,0.782,0.218,0.592,0.176,0.192,0.224,0.216,0.12,0.416,0.595,0.405,1.0,0.0,0.667,0.333
20900085,1610612743,Nuggets,DEN,Denver,240:00,0.872,0.128,0.6,0.14,0.06,0.19,0.34,0.09,0.46,0.567,0.433,0.0,1.0,0.531,0.469
20900086,1610612738,Celtics,BOS,Boston,240:00,0.855,0.145,0.698,0.302,0.035,0.163,0.267,0.221,0.395,0.667,0.333,1.0,0.0,0.677,0.323
20900086,1610612751,Nets,NJN,New Jersey,240:00,0.847,0.153,0.684,0.289,0.197,0.066,0.118,0.197,0.395,0.5,0.5,0.6,0.4,0.516,0.484
20900087,1610612741,Bulls,CHI,Chicago,240:00,0.882,0.118,0.731,0.344,0.129,0.204,0.14,0.183,0.387,0.559,0.441,1.0,0.0,0.605,0.395
20900087,1610612766,Bobcats,CHA,Charlotte,240:00,0.663,0.337,0.489,0.2,0.4,0.056,0.111,0.311,0.289,0.591,0.409,0.833,0.167,0.676,0.324
20900088,1610612742,Mavericks,DAL,Dallas,240:00,0.765,0.235,0.667,0.233,0.233,0.186,0.101,0.163,0.434,0.535,0.465,0.9,0.1,0.604,0.396
20900088,1610612761,Raptors,TOR,Toronto,240:00,0.732,0.268,0.554,0.178,0.238,0.119,0.208,0.109,0.376,0.321,0.679,0.875,0.125,0.444,0.556
20900089,1610612749,Bucks,MIL,Milwaukee,240:00,0.727,0.273,0.647,0.078,0.235,0.098,0.118,0.265,0.569,0.394,0.606,0.875,0.125,0.488,0.512
20900089,1610612752,Knicks,NYK,New York,240:00,0.813,0.188,0.575,0.207,0.276,0.172,0.149,0.172,0.368,0.56,0.44,0.875,0.125,0.636,0.364
20900090,1610612758,Kings,SAC,Sacramento,240:00,0.716,0.284,0.423,0.115,0.317,0.087,0.26,0.144,0.308,0.409,0.591,0.909,0.091,0.576,0.424
20900090,1610612762,Jazz,UTA,Utah,240:00,0.803,0.197,0.646,0.141,0.152,0.152,0.202,0.172,0.505,0.656,0.344,0.4,0.6,0.622,0.378
20900091,1610612746,Clippers,LAC,Los Angeles,240:00,0.75,0.25,0.637,0.195,0.159,0.115,0.204,0.195,0.442,0.611,0.389,1.0,0.0,0.667,0.333
20900091,1610612763,Grizzlies,MEM,Memphis,240:00,0.888,0.112,0.709,0.236,0.055,0.073,0.236,0.155,0.473,0.615,0.385,1.0,0.0,0.634,0.366
20900092,1610612755,76ers,PHI,Philadelphia,240:00,0.769,0.231,0.765,0.444,0.111,0.185,0.123,0.111,0.321,0.613,0.387,0.667,0.333,0.618,0.382
20900092,1610612765,Pistons,DET,Detroit,240:00,0.802,0.198,0.75,0.273,0.102,0.102,0.148,0.182,0.477,0.364,0.636,0.667,0.333,0.389,0.611
20900093,1610612756,Suns,PHX,Phoenix,240:00,0.693,0.307,0.588,0.157,0.353,0.167,0.059,0.147,0.431,0.633,0.367,0.917,0.083,0.714,0.286
20900093,1610612764,Wizards,WAS,Washington,240:00,0.816,0.184,0.667,0.178,0.133,0.078,0.2,0.256,0.489,0.4,0.6,0.75,0.25,0.441,0.559
20900094,1610612753,Magic,ORL,Orlando,240:00,0.765,0.235,0.595,0.162,0.122,0.095,0.284,0.203,0.432,0.5,0.5,1.0,0.0,0.56,0.44
20900094,1610612760,Thunder,OKC,Oklahoma City,240:00,0.771,0.229,0.608,0.294,0.265,0.108,0.127,0.137,0.314,0.613,0.387,0.889,0.111,0.675,0.325
20900095,1610612750,Timberwolves,MIN,Minnesota,240:00,0.771,0.229,0.645,0.258,0.226,0.086,0.129,0.118,0.387,0.433,0.567,0.857,0.143,0.514,0.486
20900095,1610612757,Trail Blazers,POR,Portland,240:00,0.817,0.183,0.586,0.259,0.181,0.181,0.233,0.276,0.328,0.853,0.147,0.857,0.143,0.854,0.146
20900096,1610612744,Warriors,GSW,Golden State,240:00,0.783,0.217,0.673,0.243,0.168,0.252,0.159,0.159,0.43,0.472,0.528,0.5,0.5,0.476,0.524
20900096,1610612758,Kings,SAC,Sacramento,240:00,0.793,0.207,0.633,0.117,0.125,0.117,0.242,0.15,0.517,0.447,0.553,0.8,0.2,0.488,0.512
20900097,1610612740,Hornets,NOH,New Orleans,240:00,0.741,0.259,0.545,0.114,0.239,0.148,0.216,0.193,0.432,0.708,0.292,0.857,0.143,0.742,0.258
20900097,1610612747,Lakers,LAL,Los Angeles,240:00,0.667,0.333,0.5,0.212,0.346,0.077,0.154,0.135,0.288,0.654,0.346,0.833,0.167,0.711,0.289
20900098,1610612755,76ers,PHI,Philadelphia,240:00,0.841,0.159,0.678,0.209,0.13,0.2,0.191,0.174,0.47,0.41,0.59,0.8,0.2,0.455,0.545
20900098,1610612756,Suns,PHX,Phoenix,240:00,0.61,0.39,0.437,0.084,0.378,0.168,0.185,0.118,0.353,0.731,0.269,0.867,0.133,0.78,0.22
20900099,1610612752,Knicks,NYK,New York,240:00,0.642,0.358,0.581,0.215,0.258,0.108,0.161,0.172,0.366,0.333,0.667,0.875,0.125,0.457,0.543
20900099,1610612762,Jazz,UTA,Utah,240:00,0.741,0.259,0.611,0.189,0.253,0.042,0.137,0.168,0.421,0.69,0.31,1.0,0.0,0.757,0.243
20900100,1610612759,Spurs,SAS,San Antonio,240:00,0.678,0.322,0.427,0.046,0.321,0.038,0.252,0.137,0.382,0.5,0.5,1.0,0.0,0.667,0.333
20900100,1610612761,Raptors,TOR,Toronto,240:00,0.776,0.224,0.548,0.194,0.266,0.097,0.185,0.073,0.355,0.412,0.588,0.636,0.364,0.467,0.533
20900101,1610612744,Warriors,GSW,Golden State,240:00,0.747,0.253,0.548,0.096,0.247,0.288,0.205,0.322,0.452,0.6,0.4,1.0,0.0,0.692,0.308
20900101,1610612750,Timberwolves,MIN,Minnesota,240:00,0.787,0.213,0.705,0.267,0.143,0.133,0.152,0.143,0.438,0.486,0.514,1.0,0.0,0.548,0.452
20900102,1610612740,Hornets,NOH,New Orleans,240:00,0.686,0.314,0.589,0.196,0.268,0.089,0.143,0.134,0.393,0.424,0.576,1.0,0.0,0.558,0.442
20900102,1610612746,Clippers,LAC,Los Angeles,240:00,0.772,0.228,0.69,0.381,0.179,0.071,0.131,0.167,0.31,0.759,0.241,1.0,0.0,0.794,0.206
20900103,1610612753,Magic,ORL,Orlando,240:00,0.691,0.309,0.624,0.172,0.29,0.065,0.086,0.237,0.452,0.483,0.517,0.778,0.222,0.553,0.447
20900103,1610612766,Bobcats,CHA,Charlotte,240:00,0.779,0.221,0.79,0.272,0.074,0.099,0.136,0.16,0.519,0.5,0.5,1.0,0.0,0.529,0.471
20900104,1610612748,Heat,MIA,Miami,240:00,0.838,0.162,0.644,0.2,0.133,0.133,0.222,0.3,0.444,0.483,0.517,0.75,0.25,0.515,0.485
20900104,1610612764,Wizards,WAS,Washington,240:00,0.806,0.194,0.658,0.316,0.158,0.092,0.184,0.197,0.342,0.52,0.48,0.75,0.25,0.552,0.448
20900105,1610612741,Bulls,CHI,Chicago,240:00,0.793,0.207,0.764,0.382,0.135,0.09,0.101,0.18,0.382,0.559,0.441,1.0,0.0,0.605,0.395
20900105,1610612743,Nuggets,DEN,Denver,240:00,0.81,0.19,0.667,0.156,0.167,0.111,0.167,0.133,0.511,0.5,0.5,1.0,0.0,0.571,0.429
20900106,1610612757,Trail Blazers,POR,Portland,240:00,0.743,0.257,0.495,0.172,0.29,0.108,0.215,0.172,0.323,0.478,0.522,1.0,0.0,0.625,0.375
20900106,1610612763,Grizzlies,MEM,Memphis,240:00,0.872,0.128,0.709,0.127,0.038,0.165,0.253,0.228,0.582,0.357,0.643,1.0,0.0,0.379,0.621
20900107,1610612742,Mavericks,DAL,Dallas,240:00,0.855,0.145,0.645,0.149,0.174,0.157,0.182,0.165,0.496,0.538,0.462,0.857,0.143,0.587,0.413
20900107,1610612745,Rockets,HOU,Houston,240:00,0.72,0.28,0.563,0.136,0.175,0.146,0.262,0.165,0.427,0.414,0.586,0.667,0.333,0.457,0.543
20900108,1610612758,Kings,SAC,Sacramento,240:00,0.816,0.184,0.634,0.198,0.059,0.198,0.307,0.198,0.436,0.469,0.531,1.0,0.0,0.5,0.5
20900108,1610612760,Thunder,OKC,Oklahoma City,240:00,0.782,0.218,0.51,0.122,0.184,0.173,0.306,0.286,0.388,0.36,0.64,1.0,0.0,0.484,0.516
20900109,1610612744,Warriors,GSW,Golden State,240:00,0.837,0.163,0.702,0.319,0.128,0.213,0.17,0.223,0.383,0.455,0.545,0.75,0.25,0.486,0.514
20900109,1610612754,Pacers,IND,Indiana,240:00,0.835,0.165,0.574,0.222,0.194,0.102,0.231,0.148,0.352,0.387,0.613,0.857,0.143,0.474,0.526
20900110,1610612741,Bulls,CHI,Chicago,240:00,0.909,0.091,0.742,0.36,0.067,0.146,0.191,0.157,0.382,0.576,0.424,1.0,0.0,0.6,0.4
20900110,1610612761,Raptors,TOR,Toronto,240:00,0.773,0.227,0.626,0.121,0.152,0.162,0.222,0.121,0.505,0.387,0.613,1.0,0.0,0.472,0.528
20900111,1610612738,Celtics,BOS,Boston,240:00,0.753,0.247,0.648,0.152,0.2,0.114,0.152,0.238,0.495,0.676,0.324,1.0,0.0,0.732,0.268
20900111,1610612762,Jazz,UTA,Utah,240:00,0.873,0.127,0.86,0.326,0.0,0.023,0.14,0.186,0.535,0.486,0.514,0.0,0.0,0.486,0.514
20900112,1610612765,Pistons,DET,Detroit,240:00,0.806,0.194,0.714,0.429,0.153,0.143,0.133,0.276,0.286,0.6,0.4,1.0,0.0,0.65,0.35
20900112,1610612766,Bobcats,CHA,Charlotte,240:00,0.766,0.234,0.64,0.16,0.16,0.107,0.2,0.147,0.48,0.542,0.458,1.0,0.0,0.607,0.393
20900113,1610612751,Nets,NJN,New Jersey,240:00,0.813,0.187,0.684,0.304,0.114,0.076,0.203,0.101,0.38,0.481,0.519,1.0,0.0,0.533,0.467
20900113,1610612755,76ers,PHI,Philadelphia,240:00,0.756,0.244,0.659,0.22,0.183,0.207,0.159,0.11,0.439,0.444,0.556,1.0,0.0,0.531,0.469
20900114,1610612737,Hawks,ATL,Atlanta,240:00,0.84,0.16,0.667,0.175,0.158,0.184,0.175,0.175,0.491,0.447,0.553,1.0,0.0,0.523,0.477
20900114,1610612752,Knicks,NYK,New York,240:00,0.718,0.282,0.693,0.139,0.149,0.079,0.158,0.168,0.554,0.371,0.629,1.0,0.0,0.45,0.55
20900115,1610612743,Nuggets,DEN,Denver,240:00,0.795,0.205,0.588,0.157,0.147,0.167,0.265,0.225,0.431,0.433,0.567,0.8,0.2,0.486,0.514
20900115,1610612749,Bucks,MIL,Milwaukee,240:00,0.817,0.183,0.63,0.259,0.167,0.148,0.204,0.074,0.37,0.471,0.529,0.667,0.333,0.5,0.5
20900116,1610612750,Timberwolves,MIN,Minnesota,240:00,0.844,0.156,0.667,0.238,0.214,0.274,0.119,0.238,0.429,0.393,0.607,0.833,0.167,0.471,0.529
20900116,1610612757,Trail Blazers,POR,Portland,240:00,0.671,0.329,0.598,0.168,0.28,0.159,0.121,0.178,0.43,0.625,0.375,1.0,0.0,0.714,0.286
20900117,1610612739,Cavaliers,CLE,Cleveland,240:00,0.818,0.182,0.529,0.176,0.294,0.167,0.176,0.118,0.353,0.296,0.704,0.4,0.6,0.324,0.676
20900117,1610612753,Magic,ORL,Orlando,240:00,0.78,0.22,0.71,0.344,0.129,0.075,0.161,0.183,0.366,0.242,0.758,0.25,0.75,0.243,0.757
20900118,1610612745,Rockets,HOU,Houston,240:00,0.739,0.261,0.731,0.135,0.173,0.26,0.096,0.183,0.596,0.684,0.316,0.667,0.333,0.682,0.318
20900118,1610612763,Grizzlies,MEM,Memphis,240:00,0.914,0.086,0.759,0.127,0.076,0.215,0.165,0.241,0.633,0.5,0.5,1.0,0.0,0.531,0.469
20900119,1610612742,Mavericks,DAL,Dallas,240:00,0.81,0.19,0.554,0.169,0.181,0.108,0.265,0.024,0.386,0.435,0.565,1.0,0.0,0.536,0.464
20900119,1610612759,Spurs,SAS,San Antonio,240:00,0.575,0.425,0.435,0.152,0.457,0.033,0.109,0.141,0.283,0.5,0.5,0.786,0.214,0.618,0.382
20900120,1610612746,Clippers,LAC,Los Angeles,240:00,0.744,0.256,0.532,0.127,0.266,0.051,0.203,0.127,0.405,0.667,0.333,0.714,0.286,0.679,0.321
20900120,1610612760,Thunder,OKC,Oklahoma City,240:00,0.843,0.157,0.771,0.289,0.108,0.084,0.12,0.157,0.482,0.531,0.469,1.0,0.0,0.571,0.429
20900121,1610612740,Hornets,NOH,New Orleans,240:00,0.776,0.224,0.577,0.173,0.231,0.231,0.192,0.221,0.404,0.467,0.533,0.375,0.625,0.447,0.553
20900121,1610612756,Suns,PHX,Phoenix,240:00,0.687,0.313,0.532,0.194,0.315,0.089,0.153,0.113,0.339,0.545,0.455,0.923,0.077,0.652,0.348
20900122,1610612739,Cavaliers,CLE,Cleveland,240:00,0.747,0.253,0.486,0.108,0.243,0.135,0.27,0.162,0.378,0.407,0.593,0.556,0.444,0.444,0.556
20900122,1610612748,Heat,MIA,Miami,240:00,0.711,0.289,0.538,0.212,0.202,0.067,0.26,0.173,0.327,0.357,0.643,0.429,0.571,0.371,0.629
20900123,1610612747,Lakers,LAL,Los Angeles,240:00,0.826,0.174,0.744,0.099,0.198,0.099,0.058,0.132,0.645,0.644,0.356,0.875,0.125,0.679,0.321
20900123,1610612756,Suns,PHX,Phoenix,240:00,0.779,0.221,0.588,0.118,0.235,0.02,0.176,0.147,0.471,0.2,0.8,0.75,0.25,0.316,0.684
20900124,1610612751,Nets,NJN,New Jersey,240:00,0.8,0.2,0.639,0.306,0.208,0.208,0.153,0.167,0.333,0.304,0.696,1.0,0.0,0.429,0.571
20900124,1610612753,Magic,ORL,Orlando,240:00,0.635,0.365,0.568,0.159,0.273,0.239,0.159,0.148,0.409,0.48,0.52,0.5,0.5,0.485,0.515
20900125,1610612755,76ers,PHI,Philadelphia,240:00,0.746,0.254,0.644,0.2,0.167,0.211,0.189,0.178,0.444,0.517,0.483,1.0,0.0,0.588,0.412
20900125,1610612762,Jazz,UTA,Utah,240:00,0.866,0.134,0.643,0.179,0.161,0.089,0.196,0.17,0.464,0.722,0.278,1.0,0.0,0.762,0.238
20900126,1610612744,Warriors,GSW,Golden State,240:00,0.786,0.214,0.711,0.231,0.149,0.14,0.14,0.256,0.479,0.256,0.744,1.0,0.0,0.347,0.653
20900126,1610612752,Knicks,NYK,New York,240:00,0.744,0.256,0.636,0.206,0.224,0.056,0.14,0.187,0.43,0.382,0.618,1.0,0.0,0.5,0.5
20900127,1610612737,Hawks,ATL,Atlanta,240:00,0.821,0.179,0.701,0.247,0.124,0.103,0.175,0.216,0.454,0.441,0.559,1.0,0.0,0.5,0.5
20900127,1610612738,Celtics,BOS,Boston,240:00,0.795,0.205,0.814,0.14,0.035,0.14,0.151,0.128,0.674,0.543,0.457,1.0,0.0,0.556,0.444
20900128,1610612742,Mavericks,DAL,Dallas,240:00,0.741,0.259,0.674,0.27,0.135,0.303,0.191,0.135,0.404,0.567,0.433,0.75,0.25,0.588,0.412
20900128,1610612750,Timberwolves,MIN,Minnesota,240:00,0.809,0.191,0.675,0.338,0.117,0.13,0.208,0.221,0.338,0.5,0.5,1.0,0.0,0.552,0.448
20900129,1610612740,Hornets,NOH,New Orleans,240:00,0.823,0.177,0.667,0.282,0.115,0.256,0.218,0.141,0.385,0.538,0.462,1.0,0.0,0.586,0.414
20900129,1610612757,Trail Blazers,POR,Portland,240:00,0.851,0.149,0.721,0.233,0.07,0.058,0.209,0.07,0.488,0.387,0.613,1.0,0.0,0.424,0.576
20900130,1610612745,Rockets,HOU,Houston,240:00,0.697,0.303,0.58,0.1,0.24,0.25,0.18,0.24,0.48,0.414,0.586,1.0,0.0,0.541,0.459
20900130,1610612758,Kings,SAC,Sacramento,240:00,0.815,0.185,0.569,0.22,0.22,0.083,0.211,0.083,0.349,0.419,0.581,0.5,0.5,0.436,0.564
20900131,1610612743,Nuggets,DEN,Denver,240:00,0.812,0.188,0.59,0.19,0.171,0.152,0.238,0.162,0.4,0.71,0.29,1.0,0.0,0.757,0.243
20900131,1610612747,Lakers,LAL,Los Angeles,240:00,0.719,0.281,0.608,0.253,0.266,0.076,0.127,0.139,0.354,0.542,0.458,0.857,0.143,0.613,0.387
20900132,1610612746,Clippers,LAC,Los Angeles,240:00,0.743,0.257,0.652,0.27,0.135,0.09,0.213,0.157,0.382,0.552,0.448,0.75,0.25,0.576,0.424
20900132,1610612761,Raptors,TOR,Toronto,240:00,0.75,0.25,0.615,0.192,0.26,0.067,0.125,0.231,0.423,0.625,0.375,0.889,0.111,0.683,0.317
20900133,1610612737,Hawks,ATL,Atlanta,240:00,0.773,0.227,0.678,0.099,0.174,0.24,0.149,0.157,0.579,0.488,0.512,1.0,0.0,0.563,0.438
20900133,1610612740,Hornets,NOH,New Orleans,240:00,0.703,0.297,0.673,0.184,0.214,0.235,0.112,0.102,0.49,0.545,0.455,1.0,0.0,0.625,0.375
20900134,1610612757,Trail Blazers,POR,Portland,240:00,0.688,0.313,0.55,0.225,0.188,0.113,0.263,0.038,0.325,0.136,0.864,1.0,0.0,0.296,0.704
20900134,1610612766,Bobcats,CHA,Charlotte,240:00,0.768,0.232,0.649,0.189,0.243,0.081,0.108,0.216,0.459,0.417,0.583,1.0,0.0,0.533,0.467
20900135,1610612738,Celtics,BOS,Boston,240:00,0.854,0.146,0.692,0.192,0.087,0.058,0.221,0.077,0.5,0.444,0.556,0.667,0.333,0.462,0.538
20900135,1610612754,Pacers,IND,Indiana,240:00,0.763,0.237,0.549,0.265,0.239,0.239,0.212,0.15,0.283,0.71,0.29,1.0,0.0,0.775,0.225
20900136,1610612764,Wizards,WAS,Washington,240:00,0.785,0.215,0.524,0.214,0.262,0.117,0.214,0.117,0.311,0.667,0.333,0.778,0.222,0.694,0.306
20900136,1610612765,Pistons,DET,Detroit,240:00,0.765,0.235,0.528,0.132,0.255,0.047,0.217,0.189,0.396,0.286,0.714,1.0,0.0,0.459,0.541
20900137,1610612739,Cavaliers,CLE,Cleveland,240:00,0.711,0.289,0.561,0.224,0.252,0.206,0.187,0.168,0.336,0.6,0.4,0.778,0.222,0.641,0.359
20900137,1610612762,Jazz,UTA,Utah,240:00,0.838,0.162,0.699,0.311,0.087,0.058,0.214,0.194,0.388,0.472,0.528,1.0,0.0,0.513,0.487
20900138,1610612748,Heat,MIA,Miami,240:00,0.786,0.214,0.716,0.296,0.148,0.123,0.136,0.148,0.42,0.69,0.31,0.5,0.5,0.667,0.333
20900138,1610612751,Nets,NJN,New Jersey,240:00,0.871,0.129,0.65,0.225,0.15,0.075,0.2,0.15,0.425,0.346,0.654,0.5,0.5,0.367,0.633
20900139,1610612741,Bulls,CHI,Chicago,240:00,0.897,0.103,0.681,0.255,0.096,0.085,0.223,0.149,0.426,0.5,0.5,0.667,0.333,0.514,0.486
20900139,1610612755,76ers,PHI,Philadelphia,240:00,0.753,0.247,0.614,0.136,0.239,0.216,0.148,0.261,0.477,0.519,0.481,0.714,0.286,0.559,0.441
20900140,1610612750,Timberwolves,MIN,Minnesota,240:00,0.819,0.181,0.897,0.322,0.034,0.299,0.069,0.253,0.575,0.462,0.538,1.0,0.0,0.475,0.525
20900140,1610612763,Grizzlies,MEM,Memphis,240:00,0.825,0.175,0.763,0.206,0.062,0.237,0.175,0.186,0.557,0.486,0.514,1.0,0.0,0.513,0.487
20900141,1610612744,Warriors,GSW,Golden State,240:00,0.756,0.244,0.608,0.224,0.192,0.144,0.2,0.104,0.384,0.421,0.579,0.875,0.125,0.5,0.5
20900141,1610612749,Bucks,MIL,Milwaukee,240:00,0.736,0.264,0.527,0.155,0.326,0.039,0.147,0.101,0.372,0.353,0.647,0.643,0.357,0.438,0.563
20900142,1610612759,Spurs,SAS,San Antonio,240:00,0.772,0.228,0.694,0.245,0.092,0.143,0.214,0.133,0.449,0.559,0.441,1.0,0.0,0.595,0.405
20900142,1610612760,Thunder,OKC,Oklahoma City,240:00,0.844,0.156,0.673,0.139,0.059,0.158,0.267,0.149,0.535,0.441,0.559,0.5,0.5,0.444,0.556
20900143,1610612742,Mavericks,DAL,Dallas,240:00,0.805,0.195,0.611,0.232,0.221,0.147,0.168,0.147,0.379,0.69,0.31,0.714,0.286,0.694,0.306
20900143,1610612765,Pistons,DET,Detroit,240:00,0.843,0.157,0.8,0.289,0.067,0.067,0.133,0.156,0.511,0.306,0.694,0.5,0.5,0.316,0.684
20900144,1610612746,Clippers,LAC,Los Angeles,240:00,0.785,0.215,0.653,0.198,0.149,0.099,0.198,0.168,0.455,0.424,0.576,0.6,0.4,0.447,0.553
20900144,1610612760,Thunder,OKC,Oklahoma City,240:00,0.765,0.235,0.645,0.215,0.097,0.108,0.258,0.269,0.43,0.367,0.633,0.667,0.333,0.394,0.606
20900145,1610612756,Suns,PHX,Phoenix,240:00,0.692,0.308,0.535,0.158,0.238,0.099,0.228,0.059,0.376,0.444,0.556,0.75,0.25,0.514,0.486
20900145,1610612761,Raptors,TOR,Toronto,240:00,0.727,0.273,0.62,0.22,0.27,0.04,0.11,0.17,0.4,0.355,0.645,0.778,0.222,0.45,0.55
20900146,1610612745,Rockets,HOU,Houston,240:00,0.648,0.352,0.574,0.139,0.267,0.139,0.158,0.158,0.436,0.655,0.345,0.889,0.111,0.711,0.289
20900146,1610612747,Lakers,LAL,Los Angeles,240:00,0.726,0.274,0.549,0.11,0.231,0.198,0.22,0.176,0.44,0.64,0.36,1.0,0.0,0.719,0.281
20900147,1610612737,Hawks,ATL,Atlanta,265:00,0.802,0.198,0.687,0.121,0.152,0.192,0.162,0.242,0.566,0.471,0.529,0.8,0.2,0.513,0.487
20900147,1610612757,Trail Blazers,POR,Portland,265:00,0.788,0.213,0.632,0.253,0.221,0.168,0.147,0.126,0.379,0.633,0.367,0.714,0.286,0.649,0.351
20900148,1610612753,Magic,ORL,Orlando,240:00,0.584,0.416,0.454,0.082,0.34,0.144,0.206,0.216,0.371,0.409,0.591,0.909,0.091,0.576,0.424
20900148,1610612766,Bobcats,CHA,Charlotte,240:00,0.803,0.197,0.703,0.264,0.132,0.121,0.165,0.143,0.44,0.406,0.594,1.0,0.0,0.472,0.528
20900149,1610612742,Mavericks,DAL,Dallas,265:00,0.767,0.233,0.591,0.243,0.261,0.078,0.148,0.096,0.348,0.618,0.382,0.7,0.3,0.636,0.364
20900149,1610612749,Bucks,MIL,Milwaukee,265:00,0.727,0.273,0.531,0.159,0.372,0.159,0.097,0.142,0.372,0.467,0.533,0.857,0.143,0.591,0.409
20900150,1610612739,Cavaliers,CLE,Cleveland,240:00,0.747,0.253,0.649,0.193,0.237,0.096,0.114,0.184,0.456,0.432,0.568,0.889,0.111,0.522,0.478
20900150,1610612744,Warriors,GSW,Golden State,240:00,0.727,0.273,0.593,0.204,0.25,0.176,0.157,0.231,0.389,0.469,0.531,1.0,0.0,0.585,0.415
20900151,1610612748,Heat,MIA,Miami,240:00,0.75,0.25,0.598,0.115,0.172,0.092,0.23,0.046,0.483,0.5,0.5,0.8,0.2,0.548,0.452
20900151,1610612760,Thunder,OKC,Oklahoma City,240:00,0.818,0.182,0.64,0.26,0.15,0.12,0.21,0.14,0.38,0.531,0.469,0.4,0.6,0.514,0.486
20900152,1610612751,Nets,NJN,New Jersey,240:00,0.863,0.138,0.675,0.241,0.036,0.133,0.289,0.12,0.434,0.393,0.607,1.0,0.0,0.414,0.586
20900152,1610612754,Pacers,IND,Indiana,240:00,0.835,0.165,0.593,0.132,0.132,0.154,0.275,0.209,0.462,0.481,0.519,1.0,0.0,0.548,0.452
20900153,1610612740,Hornets,NOH,New Orleans,240:00,0.654,0.346,0.527,0.273,0.218,0.1,0.255,0.2,0.255,0.586,0.414,0.75,0.25,0.622,0.378
20900153,1610612746,Clippers,LAC,Los Angeles,240:00,0.756,0.244,0.627,0.216,0.206,0.196,0.167,0.147,0.412,0.625,0.375,0.714,0.286,0.641,0.359
20900154,1610612745,Rockets,HOU,Houston,240:00,0.732,0.268,0.648,0.152,0.257,0.181,0.095,0.114,0.495,0.559,0.441,0.778,0.222,0.605,0.395
20900154,1610612756,Suns,PHX,Phoenix,240:00,0.734,0.266,0.631,0.216,0.162,0.072,0.207,0.099,0.414,0.571,0.429,1.0,0.0,0.634,0.366
20900155,1610612743,Nuggets,DEN,Denver,240:00,0.782,0.218,0.631,0.108,0.162,0.162,0.208,0.162,0.523,0.707,0.293,0.714,0.286,0.708,0.292
20900155,1610612761,Raptors,TOR,Toronto,240:00,0.824,0.176,0.625,0.304,0.188,0.134,0.188,0.188,0.321,0.6,0.4,1.0,0.0,0.667,0.333
20900156,1610612741,Bulls,CHI,Chicago,240:00,0.855,0.145,0.634,0.198,0.208,0.218,0.158,0.277,0.436,0.531,0.469,0.571,0.429,0.538,0.462
